regime,M,trial,k,segment_i,delta_scale,delta_response_l2,amplification_ratio
bounded_[0.50,2.00],20,14,2,10,0.001,8.500145032286355e-17,8.500145032286355e-14
bounded_[0.50,2.00],20,14,4,10,1e-06,1.6657498842168765e-16,1.6657498842168766e-10
bounded_[0.50,2.00],20,14,4,10,1e-05,1.6574114602103498e-17,1.6574114602103497e-12
bounded_[0.50,2.00],20,14,4,10,0.0001,6.856213710283397e-17,6.856213710283397e-13
bounded_[0.50,2.00],20,14,4,10,0.001,1.0046430517753237e-16,1.0046430517753236e-13
bounded_[0.50,2.00],20,14,6,10,1e-06,0.0,0.0
bounded_[0.50,2.00],20,14,6,10,1e-05,1.0745236685298152e-15,1.0745236685298151e-10
bounded_[0.50,2.00],20,14,6,10,0.0001,1.2641079840497517e-15,1.2641079840497518e-11
bounded_[0.50,2.00],20,14,6,10,0.001,0.0,0.0
bounded_[0.50,2.00],20,14,8,10,1e-06,1.9287726398924293e-15,1.9287726398924296e-09
bounded_[0.50,2.00],20,14,8,10,1e-05,0.0,0.0
bounded_[0.50,2.00],20,14,8,10,0.0001,1.8050039510181264e-15,1.8050039510181264e-11
bounded_[0.50,2.00],20,14,8,10,0.001,0.0,0.0
bounded_[0.50,2.00],20,14,10,10,1e-06,2.9591144969110164e-15,2.959114496911016e-09
bounded_[0.50,2.00],20,14,10,10,1e-05,4.759500834246531e-16,4.759500834246531e-11
bounded_[0.50,2.00],20,14,10,10,0.0001,4.759500834246531e-16,4.759500834246531e-12
bounded_[0.50,2.00],20,14,10,10,0.001,2.9591144969110164e-15,2.959114496911017e-12
bounded_[0.50,2.00],20,14,12,10,1e-06,2.5674200470398722e-15,2.5674200470398724e-09
bounded_[0.50,2.00],20,14,12,10,1e-05,2.5674200470398722e-15,2.5674200470398724e-10
bounded_[0.50,2.00],20,14,12,10,0.0001,2.5674200470398722e-15,2.567420047039872e-11
bounded_[0.50,2.00],20,14,12,10,0.001,2.5674200470398722e-15,2.567420047039872e-12
bounded_[0.50,2.00],20,15,2,10,1e-06,0.0,0.0
bounded_[0.50,2.00],20,15,2,10,1e-05,1.1188630228279524e-16,1.1188630228279523e-11
bounded_[0.50,2.00],20,15,2,10,0.0001,1.2566871346510768e-16,1.2566871346510766e-12
bounded_[0.50,2.00],20,15,2,10,0.001,3.469446951953614e-17,3.469446951953614e-14
bounded_[0.50,2.00],20,15,4,10,1e-06,1.4103967009707217e-16,1.410396700970722e-10
bounded_[0.50,2.00],20,15,4,10,1e-05,1.1479796584243224e-16,1.1479796584243223e-11
bounded_[0.50,2.00],20,15,4,10,0.0001,1.188336154635849e-16,1.1883361546358489e-12
bounded_[0.50,2.00],20,15,4,10,0.001,7.535197298754589e-17,7.53519729875459e-14
bounded_[0.50,2.00],20,15,6,10,1e-06,2.5606137779207556e-16,2.560613777920756e-10
bounded_[0.50,2.00],20,15,6,10,1e-05,1.9642296592593508e-16,1.964229659259351e-11
bounded_[0.50,2.00],20,15,6,10,0.0001,2.623544343026704e-16,2.623544343026704e-12
bounded_[0.50,2.00],20,15,6,10,0.001,1.6479873021779667e-17,1.6479873021779667e-14
bounded_[0.50,2.00],20,15,8,10,1e-06,7.233756594630275e-16,7.233756594630276e-10
bounded_[0.50,2.00],20,15,8,10,1e-05,2.016692143384724e-15,2.016692143384724e-10
bounded_[0.50,2.00],20,15,8,10,0.0001,1.3877787807814457e-16,1.3877787807814459e-12
bounded_[0.50,2.00],20,15,8,10,0.001,1.402453123500061e-16,1.4024531235000614e-13
bounded_[0.50,2.00],20,15,10,10,1e-06,4.027351091811311e-15,4.027351091811311e-09
bounded_[0.50,2.00],20,15,10,10,1e-05,4.027351091811311e-15,4.0273510918113103e-10
bounded_[0.50,2.00],20,15,10,10,0.0001,3.3431070596961073e-15,3.343107059696107e-11
bounded_[0.50,2.00],20,15,10,10,0.001,4.285150280076426e-15,4.285150280076427e-12
bounded_[0.50,2.00],20,15,12,10,1e-06,7.576522649385871e-15,7.576522649385871e-09
bounded_[0.50,2.00],20,15,12,10,1e-05,7.188602359024581e-15,7.18860235902458e-10
bounded_[0.50,2.00],20,15,12,10,0.0001,7.576522649385871e-15,7.576522649385871e-11
bounded_[0.50,2.00],20,15,12,10,0.001,4.214037577791509e-15,4.214037577791509e-12
bounded_[0.50,2.00],20,16,2,10,1e-06,1.1631705747361534e-16,1.1631705747361535e-10
bounded_[0.50,2.00],20,16,2,10,1e-05,2.276721302528256e-16,2.2767213025282562e-11
bounded_[0.50,2.00],20,16,2,10,0.0001,1.140308571841497e-16,1.140308571841497e-12
bounded_[0.50,2.00],20,16,2,10,0.001,1.1150912609939193e-16,1.1150912609939195e-13
bounded_[0.50,2.00],20,16,4,10,1e-06,0.0,0.0
bounded_[0.50,2.00],20,16,4,10,1e-05,0.0,0.0
bounded_[0.50,2.00],20,16,4,10,0.0001,0.0,0.0
bounded_[0.50,2.00],20,16,4,10,0.001,0.0,0.0
bounded_[0.50,2.00],20,16,6,10,1e-06,8.636144467636461e-16,8.636144467636462e-10
bounded_[0.50,2.00],20,16,6,10,1e-05,1.2956353685900552e-15,1.2956353685900552e-10
bounded_[0.50,2.00],20,16,6,10,0.0001,1.2956353685900552e-15,1.2956353685900553e-11
bounded_[0.50,2.00],20,16,6,10,0.001,8.636144467636461e-16,8.636144467636461e-13
bounded_[0.50,2.00],20,16,8,10,1e-06,9.598667170027695e-16,9.598667170027694e-10
bounded_[0.50,2.00],20,16,8,10,1e-05,2.324455769831463e-15,2.3244557698314628e-10
bounded_[0.50,2.00],20,16,8,10,0.0001,2.324455769831463e-15,2.324455769831463e-11
bounded_[0.50,2.00],20,16,8,10,0.001,1.7092116586724087e-15,1.709211658672409e-12
bounded_[0.50,2.00],20,16,10,10,1e-06,1.3605389331609158e-15,1.3605389331609157e-09
bounded_[0.50,2.00],20,16,10,10,1e-05,3.87555901576714e-15,3.87555901576714e-10
bounded_[0.50,2.00],20,16,10,10,0.0001,0.0,0.0
bounded_[0.50,2.00],20,16,10,10,0.001,3.1890967672589575e-15,3.1890967672589574e-12
bounded_[0.50,2.00],20,16,12,10,1e-06,0.0,0.0
bounded_[0.50,2.00],20,16,12,10,1e-05,0.0,0.0
bounded_[0.50,2.00],20,16,12,10,0.0001,7.643213338852368e-15,7.64321333885237e-11
bounded_[0.50,2.00],20,16,12,10,0.001,7.643213338852368e-15,7.643213338852367e-12
bounded_[0.50,2.00],20,17,2,10,1e-06,1.7073627510943655e-15,1.7073627510943656e-09
bounded_[0.50,2.00],20,17,2,10,1e-05,1.878377932716794e-15,1.8783779327167941e-10
bounded_[0.50,2.00],20,17,2,10,0.0001,2.830524433501838e-16,2.8305244335018375e-12
bounded_[0.50,2.00],20,17,2,10,0.001,9.305364597889227e-16,9.305364597889226e-13
bounded_[0.50,2.00],20,17,4,10,1e-06,2.4867126400636e-16,2.4867126400636e-10
bounded_[0.50,2.00],20,17,4,10,1e-05,1.4409695421113136e-17,1.4409695421113134e-12
bounded_[0.50,2.00],20,17,4,10,0.0001,1.4409695421113136e-17,1.4409695421113133e-13
bounded_[0.50,2.00],20,17,4,10,0.001,4.730677113667733e-16,4.730677113667733e-13
bounded_[0.50,2.00],20,17,6,10,1e-06,0.0,0.0
bounded_[0.50,2.00],20,17,6,10,1e-05,0.0,0.0
bounded_[0.50,2.00],20,17,6,10,0.0001,2.2744017643939443e-15,2.2744017643939443e-11
bounded_[0.50,2.00],20,17,6,10,0.001,3.004348752327837e-15,3.004348752327837e-12
bounded_[0.50,2.00],20,17,8,10,1e-06,8.656592053755697e-15,8.656592053755695e-09
bounded_[0.50,2.00],20,17,8,10,1e-05,8.656592053755697e-15,8.656592053755696e-10
bounded_[0.50,2.00],20,17,8,10,0.0001,0.0,0.0
bounded_[0.50,2.00],20,17,8,10,0.001,0.0,0.0
bounded_[0.50,2.00],20,17,10,10,1e-06,2.2629434166654617e-14,2.262943416665462e-08
bounded_[0.50,2.00],20,17,10,10,1e-05,0.0,0.0
bounded_[0.50,2.00],20,17,10,10,0.0001,0.0,0.0
bounded_[0.50,2.00],20,17,10,10,0.001,5.748256938596488e-15,5.748256938596488e-12
bounded_[0.50,2.00],20,17,12,10,1e-06,0.0,0.0
bounded_[0.50,2.00],20,17,12,10,1e-05,2.2872826812692135e-14,2.2872826812692135e-09
bounded_[0.50,2.00],20,17,12,10,0.0001,1.88846303280484e-15,1.8884630328048403e-11
bounded_[0.50,2.00],20,17,12,10,0.001,2.6601899379780618e-14,2.660189937978062e-11
bounded_[0.50,2.00],20,18,2,10,1e-06,7.447602459741819e-16,7.44760245974182e-10
bounded_[0.50,2.00],20,18,2,10,1e-05,1.1957467920563633e-15,1.1957467920563632e-10
bounded_[0.50,2.00],20,18,2,10,0.0001,1.1957467920563633e-15,1.1957467920563633e-11
bounded_[0.50,2.00],20,18,2,10,0.001,0.0,0.0
bounded_[0.50,2.00],20,18,4,10,1e-06,0.0,0.0
bounded_[0.50,2.00],20,18,4,10,1e-05,0.0,0.0
bounded_[0.50,2.00],20,18,4,10,0.0001,4.367762610495437e-15,4.367762610495437e-11
bounded_[0.50,2.00],20,18,4,10,0.001,0.0,0.0
bounded_[0.50,2.00],20,18,6,10,1e-06,0.0,0.0
bounded_[0.50,2.00],20,18,6,10,1e-05,2.8621907014462798e-15,2.862190701446279e-10
bounded_[0.50,2.00],20,18,6,10,0.0001,2.8621907014462798e-15,2.8621907014462797e-11
bounded_[0.50,2.00],20,18,6,10,0.001,2.8621907014462798e-15,2.8621907014462796e-12
bounded_[0.50,2.00],20,18,8,10,1e-06,0.0,0.0
bounded_[0.50,2.00],20,18,8,10,1e-05,0.0,0.0
bounded_[0.50,2.00],20,18,8,10,0.0001,0.0,0.0
bounded_[0.50,2.00],20,18,8,10,0.001,0.0,0.0
bounded_[0.50,2.00],20,18,10,10,1e-06,0.0,0.0
bounded_[0.50,2.00],20,18,10,10,1e-05,0.0,0.0
bounded_[0.50,2.00],20,18,10,10,0.0001,0.0,0.0
bounded_[0.50,2.00],20,18,10,10,0.001,0.0,0.0
bounded_[0.50,2.00],20,18,12,10,1e-06,3.4088844414410687e-14,3.408884441441068e-08
bounded_[0.50,2.00],20,18,12,10,1e-05,2.897456853939809e-14,2.897456853939809e-09
bounded_[0.50,2.00],20,18,12,10,0.0001,1.3062006555285692e-14,1.306200655528569e-10
bounded_[0.50,2.00],20,18,12,10,0.001,1.4236501752458767e-14,1.4236501752458768e-11
bounded_[0.50,2.00],20,19,2,10,1e-06,2.0816681711721685e-17,2.0816681711721685e-11
bounded_[0.50,2.00],20,19,2,10,1e-05,3.469446951953614e-17,3.4694469519536138e-12
bounded_[0.50,2.00],20,19,2,10,0.0001,3.469446951953614e-17,3.469446951953614e-13
bounded_[0.50,2.00],20,19,2,10,0.001,4.467376080957673e-16,4.4673760809576726e-13
bounded_[0.50,2.00],20,19,4,10,1e-06,0.0,0.0
bounded_[0.50,2.00],20,19,4,10,1e-05,8.90350943264474e-16,8.903509432644739e-11
bounded_[0.50,2.00],20,19,4,10,0.0001,1.3584737388527388e-16,1.3584737388527387e-12
bounded_[0.50,2.00],20,19,4,10,0.001,1.3584737388527388e-16,1.3584737388527388e-13
bounded_[0.50,2.00],20,19,6,10,1e-06,2.4582102826059027e-15,2.458210282605902e-09
bounded_[0.50,2.00],20,19,6,10,1e-05,7.944427479924841e-16,7.94442747992484e-11
bounded_[0.50,2.00],20,19,6,10,0.0001,5.534436722516086e-15,5.534436722516086e-11
bounded_[0.50,2.00],20,19,6,10,0.001,2.4582102826059027e-15,2.4582102826059028e-12
bounded_[0.50,2.00],20,19,8,10,1e-06,2.4487312346238602e-14,2.4487312346238604e-08
bounded_[0.50,2.00],20,19,8,10,1e-05,1.7457407606222082e-14,1.7457407606222087e-09
bounded_[0.50,2.00],20,19,8,10,0.0001,2.5314321302159364e-14,2.5314321302159363e-10
bounded_[0.50,2.00],20,19,8,10,0.001,2.4487312346238602e-14,2.4487312346238602e-11
bounded_[0.50,2.00],20,19,10,10,1e-06,1.809242571279251e-15,1.8092425712792507e-09
bounded_[0.50,2.00],20,19,10,10,1e-05,6.435912935546618e-15,6.435912935546619e-10
bounded_[0.50,2.00],20,19,10,10,0.0001,6.435912935546618e-15,6.435912935546618e-11
bounded_[0.50,2.00],20,19,10,10,0.001,2.8775334503968245e-15,2.8775334503968243e-12
bounded_[0.50,2.00],20,19,12,10,1e-06,5.067768326236292e-15,5.067768326236292e-09
bounded_[0.50,2.00],20,19,12,10,1e-05,7.416572608696114e-15,7.416572608696114e-10
bounded_[0.50,2.00],20,19,12,10,0.0001,1.477100089727158e-14,1.4771000897271578e-10
bounded_[0.50,2.00],20,19,12,10,0.001,3.747507430461526e-15,3.747507430461526e-12
bounded_[0.50,2.00],40,0,2,20,1e-06,2.482534153247273e-16,2.4825341532472734e-10
bounded_[0.50,2.00],40,0,2,20,1e-05,0.0,0.0
bounded_[0.50,2.00],40,0,2,20,0.0001,2.482534153247273e-16,2.4825341532472735e-12
bounded_[0.50,2.00],40,0,2,20,0.001,0.0,0.0
bounded_[0.50,2.00],40,0,4,20,1e-06,0.0,0.0
bounded_[0.50,2.00],40,0,4,20,1e-05,4.406061034464155e-16,4.406061034464154e-11
bounded_[0.50,2.00],40,0,4,20,0.0001,3.19264533430656e-16,3.1926453343065597e-12
bounded_[0.50,2.00],40,0,4,20,0.001,3.19264533430656e-16,3.1926453343065604e-13
bounded_[0.50,2.00],40,0,6,20,1e-06,0.0,0.0
bounded_[0.50,2.00],40,0,6,20,1e-05,1.1599948404185132e-14,1.159994840418513e-09
bounded_[0.50,2.00],40,0,6,20,0.0001,0.0,0.0
bounded_[0.50,2.00],40,0,6,20,0.001,0.0,0.0
bounded_[0.50,2.00],40,0,8,20,1e-06,2.7018595191470222e-15,2.7018595191470225e-09
bounded_[0.50,2.00],40,0,8,20,1e-05,4.634085110045952e-15,4.634085110045952e-10
bounded_[0.50,2.00],40,0,8,20,0.0001,4.634085110045952e-15,4.634085110045952e-11
bounded_[0.50,2.00],40,0,8,20,0.001,4.634085110045952e-15,4.634085110045952e-12
bounded_[0.50,2.00],40,0,10,20,1e-06,2.7755575615628914e-16,2.7755575615628914e-10
bounded_[0.50,2.00],40,0,10,20,1e-05,5.925230352924537e-15,5.925230352924536e-10
bounded_[0.50,2.00],40,0,10,20,0.0001,2.012231377123348e-15,2.0122313771233478e-11
bounded_[0.50,2.00],40,0,10,20,0.001,2.012231377123348e-15,2.0122313771233478e-12
bounded_[0.50,2.00],40,0,12,20,1e-06,2.0550023691729658e-15,2.0550023691729654e-09
bounded_[0.50,2.00],40,0,12,20,1e-05,5.015817267757116e-15,5.015817267757116e-10
bounded_[0.50,2.00],40,0,12,20,0.0001,2.7550904241181603e-15,2.7550904241181594e-11
bounded_[0.50,2.00],40,0,12,20,0.001,2.906990782576084e-15,2.9069907825760838e-12
bounded_[0.50,2.00],40,1,2,20,1e-06,5.551115123125783e-17,5.551115123125783e-11
bounded_[0.50,2.00],40,1,2,20,1e-05,0.0,0.0
bounded_[0.50,2.00],40,1,2,20,0.0001,5.551115123125783e-17,5.551115123125783e-13
bounded_[0.50,2.00],40,1,2,20,0.001,0.0,0.0
bounded_[0.50,2.00],40,1,4,20,1e-06,9.384340948947381e-16,9.38434094894738e-10
bounded_[0.50,2.00],40,1,4,20,1e-05,9.384296856881056e-16,9.384296856881057e-11
bounded_[0.50,2.00],40,1,4,20,0.0001,0.0,0.0
bounded_[0.50,2.00],40,1,4,20,0.001,9.384296856881056e-16,9.384296856881056e-13
bounded_[0.50,2.00],40,1,6,20,1e-06,2.447620443054753e-16,2.447620443054753e-10
bounded_[0.50,2.00],40,1,6,20,1e-05,4.0482770889874545e-15,4.048277088987454e-10
bounded_[0.50,2.00],40,1,6,20,0.0001,0.0,0.0
bounded_[0.50,2.00],40,1,6,20,0.001,4.0482770889874545e-15,4.0482770889874534e-12
bounded_[0.50,2.00],40,1,8,20,1e-06,4.108862377927389e-15,4.10886237792739e-09
bounded_[0.50,2.00],40,1,8,20,1e-05,4.108862377927389e-15,4.108862377927388e-10
bounded_[0.50,2.00],40,1,8,20,0.0001,4.108862377927389e-15,4.108862377927388e-11
bounded_[0.50,2.00],40,1,8,20,0.001,0.0,0.0
bounded_[0.50,2.00],40,1,10,20,1e-06,6.377236110721957e-15,6.377236110721957e-09
bounded_[0.50,2.00],40,1,10,20,1e-05,5.577973058160524e-15,5.577973058160523e-10
bounded_[0.50,2.00],40,1,10,20,0.0001,2.4492034830298816e-15,2.4492034830298814e-11
bounded_[0.50,2.00],40,1,10,20,0.001,5.577973058160524e-15,5.577973058160524e-12
bounded_[0.50,2.00],40,1,12,20,1e-06,9.33133412190747e-15,9.33133412190747e-09
bounded_[0.50,2.00],40,1,12,20,1e-05,1.599516641480361e-15,1.599516641480361e-10
bounded_[0.50,2.00],40,1,12,20,0.0001,3.458605338079082e-15,3.458605338079082e-11
bounded_[0.50,2.00],40,1,12,20,0.001,1.8953852572799337e-15,1.895385257279934e-12
bounded_[0.50,2.00],40,2,2,20,1e-06,5.928593550334434e-17,5.928593550334434e-11
bounded_[0.50,2.00],40,2,2,20,1e-05,7.505561329662603e-17,7.505561329662602e-12
bounded_[0.50,2.00],40,2,2,20,0.0001,0.0,0.0
bounded_[0.50,2.00],40,2,2,20,0.001,1.3877787807814457e-17,1.3877787807814457e-14
bounded_[0.50,2.00],40,2,4,20,1e-06,0.0,0.0
bounded_[0.50,2.00],40,2,4,20,1e-05,2.3975777285635877e-16,2.3975777285635876e-11
bounded_[0.50,2.00],40,2,4,20,0.0001,0.0,0.0
bounded_[0.50,2.00],40,2,4,20,0.001,2.447655982041485e-16,2.447655982041486e-13
bounded_[0.50,2.00],40,2,6,20,1e-06,2.004493665833067e-16,2.004493665833067e-10
bounded_[0.50,2.00],40,2,6,20,1e-05,1.0615374692115525e-16,1.0615374692115525e-11
bounded_[0.50,2.00],40,2,6,20,0.0001,8.46291852759086e-17,8.462918527590861e-13
bounded_[0.50,2.00],40,2,6,20,0.001,2.004493665833067e-16,2.004493665833067e-13
bounded_[0.50,2.00],40,2,8,20,1e-06,0.0,0.0
bounded_[0.50,2.00],40,2,8,20,1e-05,2.650609788673896e-16,2.6506097886738957e-11
bounded_[0.50,2.00],40,2,8,20,0.0001,1.8652721593324933e-16,1.865272159332493e-12
bounded_[0.50,2.00],40,2,8,20,0.001,1.8652721593324933e-16,1.8652721593324933e-13
bounded_[0.50,2.00],40,2,10,20,1e-06,3.618576231634283e-15,3.6185762316342827e-09
bounded_[0.50,2.00],40,2,10,20,1e-05,1.1938540382347047e-15,1.1938540382347048e-10
bounded_[0.50,2.00],40,2,10,20,0.0001,1.1938540382347047e-15,1.1938540382347047e-11
bounded_[0.50,2.00],40,2,10,20,0.001,3.618576231634283e-15,3.6185762316342825e-12
bounded_[0.50,2.00],40,2,12,20,1e-06,2.990921011048925e-15,2.9909210110489246e-09
bounded_[0.50,2.00],40,2,12,20,1e-05,2.990921011048925e-15,2.990921011048925e-10
bounded_[0.50,2.00],40,2,12,20,0.0001,2.1373257550829013e-15,2.1373257550829014e-11
bounded_[0.50,2.00],40,2,12,20,0.001,0.0,0.0
bounded_[0.50,2.00],40,3,2,20,1e-06,0.0,0.0
bounded_[0.50,2.00],40,3,2,20,1e-05,3.764949453935611e-16,3.7649494539356106e-11
bounded_[0.50,2.00],40,3,2,20,0.0001,3.764949453935611e-16,3.764949453935611e-12
bounded_[0.50,2.00],40,3,2,20,0.001,3.885780586188048e-16,3.885780586188048e-13
bounded_[0.50,2.00],40,3,4,20,1e-06,1.91647378897639e-15,1.9164737889763903e-09
bounded_[0.50,2.00],40,3,4,20,1e-05,1.9225902014801164e-15,1.922590201480116e-10
bounded_[0.50,2.00],40,3,4,20,0.0001,0.0,0.0
bounded_[0.50,2.00],40,3,4,20,0.001,1.7579734266054254e-15,1.7579734266054255e-12
bounded_[0.50,2.00],40,3,6,20,1e-06,2.9447757477709777e-15,2.944775747770978e-09
bounded_[0.50,2.00],40,3,6,20,1e-05,2.302962856390811e-15,2.3029628563908108e-10
bounded_[0.50,2.00],40,3,6,20,0.0001,2.302962856390811e-15,2.3029628563908106e-11
bounded_[0.50,2.00],40,3,6,20,0.001,2.9447757477709777e-15,2.9447757477709775e-12
bounded_[0.50,2.00],40,3,8,20,1e-06,0.0,0.0
bounded_[0.50,2.00],40,3,8,20,1e-05,0.0,0.0
bounded_[0.50,2.00],40,3,8,20,0.0001,4.5810483486397396e-15,4.5810483486397395e-11
bounded_[0.50,2.00],40,3,8,20,0.001,0.0,0.0
bounded_[0.50,2.00],40,3,10,20,1e-06,1.2579939079205209e-15,1.257993907920521e-09
bounded_[0.50,2.00],40,3,10,20,1e-05,1.2579939079205209e-15,1.2579939079205208e-10
bounded_[0.50,2.00],40,3,10,20,0.0001,1.2579939079205209e-15,1.257993907920521e-11
bounded_[0.50,2.00],40,3,10,20,0.001,1.2579939079205209e-15,1.2579939079205211e-12
bounded_[0.50,2.00],40,3,12,20,1e-06,1.7745263050520667e-15,1.7745263050520665e-09
bounded_[0.50,2.00],40,3,12,20,1e-05,1.7745263050520667e-15,1.7745263050520663e-10
bounded_[0.50,2.00],40,3,12,20,0.0001,0.0,0.0
bounded_[0.50,2.00],40,3,12,20,0.001,0.0,0.0
bounded_[0.50,2.00],40,4,2,20,1e-06,5.594315114139762e-17,5.5943151141397613e-11
bounded_[0.50,2.00],40,4,2,20,1e-05,1.5612511283791264e-17,1.5612511283791262e-12
bounded_[0.50,2.00],40,4,2,20,0.0001,2.482594761251414e-16,2.4825947612514142e-12
bounded_[0.50,2.00],40,4,2,20,0.001,2.7993621394488026e-16,2.7993621394488026e-13
bounded_[0.50,2.00],40,4,4,20,1e-06,1.6315855866751782e-16,1.6315855866751784e-10
bounded_[0.50,2.00],40,4,4,20,1e-05,3.7119941106518316e-16,3.711994110651831e-11
bounded_[0.50,2.00],40,4,4,20,0.0001,1.6680428401368877e-16,1.6680428401368879e-12
bounded_[0.50,2.00],40,4,4,20,0.001,3.608224830031759e-16,3.6082248300317593e-13
bounded_[0.50,2.00],40,4,6,20,1e-06,1.885503177561101e-15,1.8855031775611012e-09
bounded_[0.50,2.00],40,4,6,20,1e-05,3.634988763396999e-15,3.6349887633969985e-10
bounded_[0.50,2.00],40,4,6,20,0.0001,1.5473577824350164e-15,1.547357782435016e-11
bounded_[0.50,2.00],40,4,6,20,0.001,3.360466987959139e-15,3.360466987959138e-12
bounded_[0.50,2.00],40,4,8,20,1e-06,3.3257576308060252e-15,3.3257576308060254e-09
bounded_[0.50,2.00],40,4,8,20,1e-05,2.9175800445662692e-15,2.917580044566269e-10
bounded_[0.50,2.00],40,4,8,20,0.0001,3.3513995570388994e-15,3.351399557038899e-11
bounded_[0.50,2.00],40,4,8,20,0.001,5.039893282064818e-15,5.039893282064818e-12
bounded_[0.50,2.00],40,4,10,20,1e-06,0.0,0.0
bounded_[0.50,2.00],40,4,10,20,1e-05,1.1569323847012775e-14,1.1569323847012774e-09
bounded_[0.50,2.00],40,4,10,20,0.0001,5.8039284993756015e-15,5.803928499375601e-11
bounded_[0.50,2.00],40,4,10,20,0.001,0.0,0.0
bounded_[0.50,2.00],40,4,12,20,1e-06,5.2311943316084524e-15,5.231194331608453e-09
bounded_[0.50,2.00],40,4,12,20,1e-05,8.419106122044341e-15,8.41910612204434e-10
bounded_[0.50,2.00],40,4,12,20,0.0001,0.0,0.0
bounded_[0.50,2.00],40,4,12,20,0.001,0.0,0.0
bounded_[0.50,2.00],40,5,2,20,1e-06,7.110250420355456e-17,7.110250420355456e-11
bounded_[0.50,2.00],40,5,2,20,1e-05,7.473417450352271e-17,7.47341745035227e-12
bounded_[0.50,2.00],40,5,2,20,0.0001,7.473417450352271e-17,7.473417450352271e-13
bounded_[0.50,2.00],40,5,2,20,0.001,7.473417450352271e-17,7.473417450352272e-14
bounded_[0.50,2.00],40,5,4,20,1e-06,1.0385560386216981e-16,1.0385560386216981e-10
bounded_[0.50,2.00],40,5,4,20,1e-05,6.206962746611173e-17,6.206962746611172e-12
bounded_[0.50,2.00],40,5,4,20,0.0001,0.0,0.0
bounded_[0.50,2.00],40,5,4,20,0.001,0.0,0.0
bounded_[0.50,2.00],40,5,6,20,1e-06,1.1934362493080753e-16,1.1934362493080752e-10
bounded_[0.50,2.00],40,5,6,20,1e-05,0.0,0.0
bounded_[0.50,2.00],40,5,6,20,0.0001,0.0,0.0
bounded_[0.50,2.00],40,5,6,20,0.001,1.1934362493080753e-16,1.193436249308075e-13
bounded_[0.50,2.00],40,5,8,20,1e-06,5.142753092306739e-16,5.142753092306737e-10
bounded_[0.50,2.00],40,5,8,20,1e-05,2.3914936725883893e-16,2.391493672588389e-11
bounded_[0.50,2.00],40,5,8,20,0.0001,0.0,0.0
bounded_[0.50,2.00],40,5,8,20,0.001,2.3914936725883893e-16,2.391493672588389e-13
bounded_[0.50,2.00],40,5,10,20,1e-06,5.287361761637939e-17,5.2873617616379406e-11
bounded_[0.50,2.00],40,5,10,20,1e-05,0.0,0.0
bounded_[0.50,2.00],40,5,10,20,0.0001,3.821334041210795e-16,3.821334041210795e-12
bounded_[0.50,2.00],40,5,10,20,0.001,5.287361761637939e-17,5.287361761637939e-14
bounded_[0.50,2.00],40,5,12,20,1e-06,2.2804183137483803e-15,2.2804183137483805e-09
bounded_[0.50,2.00],40,5,12,20,1e-05,2.32719102588541e-15,2.3271910258854098e-10
bounded_[0.50,2.00],40,5,12,20,0.0001,3.573255746813329e-15,3.573255746813329e-11
bounded_[0.50,2.00],40,5,12,20,0.001,2.32719102588541e-15,2.32719102588541e-12
bounded_[0.50,2.00],40,6,2,20,1e-06,3.477763656540197e-16,3.477763656540197e-10
bounded_[0.50,2.00],40,6,2,20,1e-05,6.206335383118183e-17,6.206335383118184e-12
bounded_[0.50,2.00],40,6,2,20,0.0001,3.7030556577017743e-16,3.703055657701774e-12
bounded_[0.50,2.00],40,6,2,20,0.001,1.1775693440128312e-16,1.1775693440128312e-13
bounded_[0.50,2.00],40,6,4,20,1e-06,3.58598519153771e-15,3.585985191537709e-09
bounded_[0.50,2.00],40,6,4,20,1e-05,1.5026280490168613e-15,1.502628049016861e-10
bounded_[0.50,2.00],40,6,4,20,0.0001,6.916653802134305e-16,6.916653802134304e-12
bounded_[0.50,2.00],40,6,4,20,0.001,1.7446118396371759e-15,1.7446118396371758e-12
bounded_[0.50,2.00],40,6,6,20,1e-06,9.397038059604621e-15,9.397038059604622e-09
bounded_[0.50,2.00],40,6,6,20,1e-05,0.0,0.0
bounded_[0.50,2.00],40,6,6,20,0.0001,0.0,0.0
bounded_[0.50,2.00],40,6,6,20,0.001,8.348366235318774e-15,8.348366235318775e-12
bounded_[0.50,2.00],40,6,8,20,1e-06,0.0,0.0
bounded_[0.50,2.00],40,6,8,20,1e-05,8.999815611276083e-15,8.999815611276082e-10
bounded_[0.50,2.00],40,6,8,20,0.0001,0.0,0.0
bounded_[0.50,2.00],40,6,8,20,0.001,8.999815611276083e-15,8.999815611276082e-12
bounded_[0.50,2.00],40,6,10,20,1e-06,0.0,0.0
bounded_[0.50,2.00],40,6,10,20,1e-05,0.0,0.0
bounded_[0.50,2.00],40,6,10,20,0.0001,2.3401464698535186e-15,2.3401464698535186e-11
bounded_[0.50,2.00],40,6,10,20,0.001,0.0,0.0
bounded_[0.50,2.00],40,6,12,20,1e-06,4.593328953419463e-15,4.593328953419463e-09
bounded_[0.50,2.00],40,6,12,20,1e-05,6.545995988458916e-15,6.545995988458915e-10
bounded_[0.50,2.00],40,6,12,20,0.0001,4.593328953419463e-15,4.5933289534194624e-11
