experiment_name,regime,M,trial,k,raw_to_ref_l2,ref_to_ideal_l2,gap_ratio
exp4_raw_vs_reference_sanity,uniform_h=1.00,40,14,8,7.872485305260079e-14,1.5409048605604516,1540904860560.4517
exp4_raw_vs_reference_sanity,uniform_h=1.00,40,14,10,7.508651334279436e-14,0.7963142191655218,796314219165.5219
exp4_raw_vs_reference_sanity,uniform_h=1.00,40,14,12,1.7836631962996603e-13,0.4305438692818233,430543869281.8233
exp4_raw_vs_reference_sanity,uniform_h=1.00,40,15,2,2.1150888249621624e-14,16.98342847036377,16983428470363.77
exp4_raw_vs_reference_sanity,uniform_h=1.00,40,15,4,3.947424574833823e-14,9.545078199218164,9545078199218.164
exp4_raw_vs_reference_sanity,uniform_h=1.00,40,15,6,1.5364159995363763e-13,4.787338710206947,4787338710206.946
exp4_raw_vs_reference_sanity,uniform_h=1.00,40,15,8,2.8924601031139387e-13,2.4155474609605516,2415547460960.552
exp4_raw_vs_reference_sanity,uniform_h=1.00,40,15,10,1.7449867439245483e-13,1.2034214003677144,1203421400367.7144
exp4_raw_vs_reference_sanity,uniform_h=1.00,40,15,12,2.769958342552129e-13,0.5994874067522099,599487406752.21
exp4_raw_vs_reference_sanity,uniform_h=1.00,40,16,2,1.4598230299660202e-15,10.777416339358439,10777416339358.44
exp4_raw_vs_reference_sanity,uniform_h=1.00,40,16,4,9.454364340297975e-15,4.044058950694214,4044058950694.214
exp4_raw_vs_reference_sanity,uniform_h=1.00,40,16,6,2.5650091589999616e-14,2.0014823052225044,2001482305222.5044
exp4_raw_vs_reference_sanity,uniform_h=1.00,40,16,8,2.716215796043112e-14,1.0684981465790722,1068498146579.0721
exp4_raw_vs_reference_sanity,uniform_h=1.00,40,16,10,3.869658324667428e-14,0.5575666826009602,557566682600.9602
exp4_raw_vs_reference_sanity,uniform_h=1.00,40,16,12,4.9315316994647114e-14,0.2857572092517748,285757209251.7748
exp4_raw_vs_reference_sanity,uniform_h=1.00,40,17,2,5.116501534747389e-15,13.02341505195847,13023415051958.47
